date,retailerCountry,orderMethodType,retailerType,productLine,productType,productId,revenue,quantity,grossMargin
2016-01-26,China,Fax,Golf Shop,Golf Equipment,Woods,1065,70087.68,81,0.51345229
2017-01-07,China,Web,Golf Shop,Golf Equipment,Woods,1065,341785.6,395,0.51345229
2015-06-16,China,Telephone,Golf Shop,Golf Equipment,Woods,1065,45377.01,53,0.44845066
2015-06-24,China,Fax,Golf Shop,Golf Equipment,Woods,1065,136131.03,159,0.44845066
2016-05-09,China,Sales visit,Golf Shop,Golf Equipment,Woods,1065,118543.36,137,0.51345229
2016-04-04,China,Web,Golf Shop,Golf Equipment,Woods,1065,142771.2,165,0.51345229
2017-04-07,China,Web,Golf Shop,Golf Equipment,Woods,1065,318423.04,368,0.51345229
2015-09-04,China,Fax,Golf Shop,Golf Equipment,Woods,1065,41952.33,49,0.44845066
2015-07-18,China,Telephone,Golf Shop,Golf Equipment,Woods,1065,67637.43,79,0.44845066
2015-08-16,China,Web,Golf Shop,Golf Equipment,Woods,1065,51370.2,60,0.44845066
2016-09-17,China,Web,Golf Shop,Golf Equipment,Woods,1065,328806.4,380,0.51345229
2017-08-21,China,Web,Golf Shop,Golf Equipment,Woods,1065,185169.92,214,0.51345229
2015-12-11,China,Fax,Golf Shop,Golf Equipment,Woods,1065,197775.27,231,0.44845066
2016-10-20,China,Web,Golf Shop,Golf Equipment,Woods,1065,253527.04,293,0.51345229
2015-03-26,China,Web,Golf Shop,Personal Accessories,Watches,1045,14075.1,117,0.44339152
2016-02-13,China,Web,Golf Shop,Personal Accessories,Watches,1045,29700.5,246,0.44270164
2017-01-21,China,Web,Golf Shop,Personal Accessories,Watches,1045,32833.1,251,0.46589021
2015-05-14,China,Web,Golf Shop,Personal Accessories,Watches,1045,9148.6,75,0.44757886
2016-06-26,China,Web,Golf Shop,Personal Accessories,Watches,1045,21591.9,179,0.44257522
2017-05-03,China,Web,Golf Shop,Personal Accessories,Watches,1045,16672.4,122,0.47013028
2015-08-09,China,Web,Golf Shop,Personal Accessories,Watches,1045,5070,39,0.48010651
2016-07-11,China,Web,Golf Shop,Personal Accessories,Watches,1045,8494.6,66,0.44922657
2017-08-06,China,Web,Golf Shop,Personal Accessories,Watches,1045,7899.6,58,0.45668135
2015-12-11,China,Web,Golf Shop,Personal Accessories,Watches,1045,18526.2,154,0.43545141
2016-10-14,China,Web,Golf Shop,Personal Accessories,Watches,1045,49631.5,387,0.45601322
2015-02-01,China,Web,Golf Shop,Personal Accessories,Navigation,1057,14600,40,0.34937329
2015-05-09,China,Web,Golf Shop,Personal Accessories,Navigation,1057,1095,3,0.35082192
2016-01-25,China,Web,Golf Shop,Personal Accessories,Eyewear,1141,65907.8,1052,0.44868043
2017-01-13,China,Web,Golf Shop,Personal Accessories,Eyewear,1141,57638,920,0.45953433
2015-06-19,China,Web,Golf Shop,Personal Accessories,Eyewear,1141,15975.75,255,0.44772546
2016-05-07,China,Web,Golf Shop,Personal Accessories,Eyewear,1141,67787.3,1082,0.45033494
2017-04-16,China,Web,Golf Shop,Personal Accessories,Eyewear,1141,53628.4,856,0.46545431
2015-08-24,China,Web,Golf Shop,Personal Accessories,Eyewear,1141,30072,480,0.44109936
2016-08-17,China,Web,Golf Shop,Personal Accessories,Eyewear,1141,54254.9,866,0.45170353
2017-07-13,China,Web,Golf Shop,Personal Accessories,Eyewear,1141,18857.65,301,0.46384677
2015-12-15,China,Web,Golf Shop,Personal Accessories,Eyewear,1141,3759,60,0.44213887
2016-12-10,China,Web,Golf Shop,Personal Accessories,Eyewear,1141,41787.55,667,0.45841166
2015-02-05,China,Web,Golf Shop,Personal Accessories,Binoculars,1056,26720,167,0.39650636
2016-03-07,China,Web,Golf Shop,Personal Accessories,Binoculars,1056,25196.8,155,0.51504437
2017-02-07,China,Web,Golf Shop,Personal Accessories,Binoculars,1056,34834.5,207,0.53283871
2015-04-11,China,Web,Golf Shop,Personal Accessories,Binoculars,1056,26400,165,0.44390909
2016-04-17,China,Web,Golf Shop,Personal Accessories,Binoculars,1056,15703.2,93,0.51448877
2017-04-19,China,Web,Golf Shop,Personal Accessories,Binoculars,1056,64853.2,386,0.53377983
2015-07-18,China,Web,Golf Shop,Personal Accessories,Binoculars,1056,11200,70,0.40800893
2016-09-15,China,Web,Golf Shop,Personal Accessories,Binoculars,1056,15458.8,91,0.49519238
2017-07-16,China,Web,Golf Shop,Personal Accessories,Binoculars,1056,4197.5,25,0.53430613
2015-10-10,China,Web,Golf Shop,Personal Accessories,Binoculars,1056,20640,129,0.45921802
2016-10-18,China,Web,Golf Shop,Personal Accessories,Binoculars,1056,37965,222,0.47579613
2015-02-12,China,Telephone,Golf Shop,Golf Equipment,Golf Accessories,1072,19970.18,1934,0.76660501
2015-02-06,China,Fax,Golf Shop,Golf Equipment,Golf Accessories,1072,19992.8,3730,0.55037313
2016-02-06,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1072,19464.69,1865,0.75567296
2016-03-25,China,Sales visit,Golf Shop,Golf Equipment,Golf Accessories,1072,8085,770,0.75714286
2017-03-23,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1072,42568.66,4107,0.75397746
2015-04-09,China,Telephone,Golf Shop,Golf Equipment,Golf Accessories,1072,7917.18,762,0.7680462
2015-04-19,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1072,44327.68,7343,0.60077699
2016-05-26,China,Telephone,Golf Shop,Golf Equipment,Golf Accessories,1072,37073.99,3558,0.75527587
2017-05-16,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1072,67741.68,11133,0.58092049
2015-08-01,China,Telephone,Golf Shop,Golf Equipment,Golf Accessories,1072,7626.26,734,0.7680462
2015-07-06,China,Fax,Golf Shop,Golf Equipment,Golf Accessories,1072,6556.09,631,0.7680462
2015-07-01,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1072,7273,700,0.7680462
2016-08-07,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1072,50227.66,7419,0.62334598
2017-08-25,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1072,23455.36,4376,0.52425373
2015-11-19,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1072,28601.63,2765,0.76701852
2016-10-08,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1072,64020.18,9994,0.60192708
2015-03-01,China,Web,Golf Shop,Personal Accessories,Watches,1043,57288,303,0.45397396
2016-02-19,China,Web,Golf Shop,Personal Accessories,Watches,1043,47876,256,0.45596792
2017-02-11,China,Web,Golf Shop,Personal Accessories,Watches,1043,43983.6,230,0.45494957
2015-06-01,China,Web,Golf Shop,Personal Accessories,Watches,1043,53264,283,0.44969585
2016-06-21,China,Web,Golf Shop,Personal Accessories,Watches,1043,83815.8,442,0.45263924
2017-06-19,China,Web,Golf Shop,Personal Accessories,Watches,1043,50860.6,258,0.45292269
2015-09-25,China,Web,Golf Shop,Personal Accessories,Watches,1043,30832,164,0.44766736
2016-09-26,China,Web,Golf Shop,Personal Accessories,Watches,1043,32910.5,190,0.44930828
2017-07-11,China,Web,Golf Shop,Personal Accessories,Watches,1043,21000,105,0.4509
2015-10-09,China,Web,Golf Shop,Personal Accessories,Watches,1043,32644,170,0.45691153
2016-10-15,China,Web,Golf Shop,Personal Accessories,Watches,1043,63393.6,329,0.45041708
2015-02-13,China,Web,Golf Shop,Personal Accessories,Eyewear,1053,117405.3,3834,0.32721734
2016-01-03,China,Web,Golf Shop,Personal Accessories,Eyewear,1053,82178.2,2650,0.32796922
2017-03-19,China,Web,Golf Shop,Personal Accessories,Eyewear,1053,84614.2,2544,0.33104443
2015-04-06,China,Web,Golf Shop,Personal Accessories,Eyewear,1053,105329.6,3446,0.32265299
2016-06-26,China,Web,Golf Shop,Personal Accessories,Eyewear,1053,132123,4296,0.32594128
2017-05-26,China,Web,Golf Shop,Personal Accessories,Eyewear,1053,55195.9,1650,0.33115956
2015-07-19,China,Web,Golf Shop,Personal Accessories,Eyewear,1053,137916.9,4479,0.32245628
2016-07-16,China,Web,Golf Shop,Personal Accessories,Eyewear,1053,92198.5,2782,0.32961708
2017-08-19,China,Web,Golf Shop,Personal Accessories,Eyewear,1053,4972.5,150,0.34449472
2015-10-11,China,Web,Golf Shop,Personal Accessories,Eyewear,1053,54965.7,1788,0.32416925
2016-10-24,China,Web,Golf Shop,Personal Accessories,Eyewear,1053,157104.05,4693,0.33042866
2015-02-07,China,Telephone,Golf Shop,Golf Equipment,Putters,1068,170808.74,1006,0.45933212
2016-03-22,China,Fax,Golf Shop,Golf Equipment,Putters,1068,67953.6,396,0.46503497
2016-01-15,China,Web,Golf Shop,Golf Equipment,Putters,1068,38610,375,0.13337218
2016-01-16,China,Sales visit,Golf Shop,Golf Equipment,Putters,1068,55598.4,324,0.46503497
2017-01-05,China,Web,Golf Shop,Golf Equipment,Putters,1068,193564.8,1690,0.28581023
2015-06-23,China,Web,Golf Shop,Golf Equipment,Putters,1068,41938.13,247,0.45933212
2015-06-01,China,Telephone,Golf Shop,Golf Equipment,Putters,1068,108495.81,639,0.45933212
2016-06-10,China,Telephone,Golf Shop,Golf Equipment,Putters,1068,61604.4,638,0.078403
2016-04-12,China,Sales visit,Golf Shop,Golf Equipment,Putters,1068,49420.8,288,0.46503497
2016-04-03,China,Web,Golf Shop,Golf Equipment,Putters,1068,76533.6,446,0.46503497
2017-06-15,China,Web,Golf Shop,Golf Equipment,Putters,1068,191505.6,1116,0.52331002
2015-08-22,China,Web,Golf Shop,Golf Equipment,Putters,1068,52804.69,311,0.45933212
2015-09-06,China,Telephone,Golf Shop,Golf Equipment,Putters,1068,48050.57,283,0.45933212
2015-08-04,China,Fax,Golf Shop,Golf Equipment,Putters,1068,47371.41,279,0.45933212
2016-09-15,China,Web,Golf Shop,Golf Equipment,Putters,1068,187387.2,1092,0.46503497
2017-08-17,China,Web,Golf Shop,Golf Equipment,Putters,1068,67610.4,394,0.52331002
2015-12-23,China,Fax,Golf Shop,Golf Equipment,Putters,1068,53653.64,316,0.45933212
2015-11-10,China,Web,Golf Shop,Golf Equipment,Putters,1068,126833.13,747,0.45933212
2016-12-18,China,Web,Golf Shop,Golf Equipment,Putters,1068,172286.4,1004,0.46503497
2015-01-10,China,Web,Golf Shop,Personal Accessories,Watches,1044,75819.8,295,0.44221615
2016-02-10,China,Web,Golf Shop,Personal Accessories,Watches,1044,42814,162,0.43769982
2017-02-23,China,Web,Golf Shop,Personal Accessories,Watches,1044,74015.8,279,0.43949859
2015-05-06,China,Web,Golf Shop,Personal Accessories,Watches,1044,37557,145,0.44024123
2016-04-03,China,Web,Golf Shop,Personal Accessories,Watches,1044,70710.4,266,0.43310772
2017-06-17,China,Web,Golf Shop,Personal Accessories,Watches,1044,42911.2,161,0.43995693
2015-08-24,China,Web,Golf Shop,Personal Accessories,Watches,1044,32408.6,121,0.43919021
2016-08-24,China,Web,Golf Shop,Personal Accessories,Watches,1044,26791.6,99,0.44204228
2017-08-15,China,Web,Golf Shop,Personal Accessories,Watches,1044,12250.2,45,0.42866729
2015-10-23,China,Web,Golf Shop,Personal Accessories,Watches,1044,54947.6,210,0.43460679
2016-11-19,China,Web,Golf Shop,Personal Accessories,Watches,1044,38221.8,147,0.44398485
2016-02-18,China,Fax,Golf Shop,Personal Accessories,Navigation,1110,37643.64,1186,0.36988028
2017-04-18,China,Web,Golf Shop,Outdoor Protection,Sunscreen,1117,2247.7,455,0.63765182
2015-02-14,China,Telephone,Golf Shop,Golf Equipment,Irons,1061,294159.36,352,0.44955007
2016-01-03,China,Fax,Golf Shop,Golf Equipment,Irons,1061,85301.57,101,0.50270552
2016-03-09,China,Sales visit,Golf Shop,Golf Equipment,Irons,1061,87835.28,104,0.50270552
2016-01-15,China,Web,Golf Shop,Golf Equipment,Irons,1061,142732.33,169,0.50270552
2017-01-01,China,Web,Golf Shop,Golf Equipment,Irons,1061,382590.21,453,0.50270552
2015-05-22,China,Telephone,Golf Shop,Golf Equipment,Irons,1061,68525.76,82,0.44955007
2015-06-26,China,Fax,Golf Shop,Golf Equipment,Irons,1061,146244,175,0.44955007
2016-04-22,China,Telephone,Golf Shop,Golf Equipment,Irons,1061,251681.86,298,0.50270552
2016-06-02,China,Web,Golf Shop,Golf Equipment,Irons,1061,130063.78,154,0.50270552
2017-06-14,China,Web,Golf Shop,Golf Equipment,Irons,1061,383434.78,454,0.50270552
2015-09-11,China,Fax,Golf Shop,Golf Equipment,Irons,1061,86910.72,104,0.44955007
2015-09-26,China,Telephone,Golf Shop,Golf Equipment,Irons,1061,134544.48,161,0.44955007
2016-08-01,China,Web,Golf Shop,Golf Equipment,Irons,1061,373299.94,442,0.50270552
2017-07-23,China,Web,Golf Shop,Golf Equipment,Irons,1061,125840.93,149,0.50270552
2015-10-09,China,Web,Golf Shop,Golf Equipment,Irons,1061,259896.48,311,0.44955007
2016-11-15,China,Web,Golf Shop,Golf Equipment,Irons,1061,392725.05,465,0.50270552
2016-01-04,China,Web,Golf Shop,Personal Accessories,Eyewear,1034,6165.5,59,0.52449761
2017-02-05,China,Web,Golf Shop,Personal Accessories,Eyewear,1034,4911.5,47,0.52449761
2017-07-23,China,Web,Golf Shop,Personal Accessories,Eyewear,1034,6583.5,63,0.52449761
2016-12-26,China,Web,Golf Shop,Personal Accessories,Eyewear,1034,3971,38,0.52449761
2015-03-09,China,Telephone,Golf Shop,Golf Equipment,Putters,1066,219062,3032,0.51695502
2016-01-16,China,Fax,Golf Shop,Golf Equipment,Putters,1066,118000.32,1616,0.61106546
2016-02-20,China,Sales visit,Golf Shop,Golf Equipment,Putters,1066,62724.18,859,0.61106546
2017-02-16,China,Web,Golf Shop,Golf Equipment,Putters,1066,210106.22,3379,0.5432615
2015-04-01,China,Web,Golf Shop,Golf Equipment,Putters,1066,59967.5,830,0.51695502
2015-06-01,China,Telephone,Golf Shop,Golf Equipment,Putters,1066,126437.5,1750,0.51695502
2016-04-23,China,Web,Golf Shop,Golf Equipment,Putters,1066,97773.78,1339,0.61106546
2016-05-17,China,Telephone,Golf Shop,Golf Equipment,Putters,1066,158818.5,2175,0.61106546
2017-06-12,China,Web,Golf Shop,Golf Equipment,Putters,1066,224518.84,4386,0.48512401
2015-09-06,China,Fax,Golf Shop,Golf Equipment,Putters,1066,131206,1816,0.51695502
2015-08-17,China,Web,Golf Shop,Golf Equipment,Putters,1066,57800,800,0.51695502
2016-07-05,China,Web,Golf Shop,Golf Equipment,Putters,1066,226435.02,3101,0.61106546
2017-09-11,China,Web,Golf Shop,Golf Equipment,Putters,1066,122365.32,3116,0.38528139
2015-12-02,China,Web,Golf Shop,Golf Equipment,Putters,1066,315368.98,6792,0.3453683
2016-10-03,China,Web,Golf Shop,Golf Equipment,Putters,1066,226407.66,4508,0.49740976
2015-03-07,China,Web,Golf Shop,Personal Accessories,Watches,1042,7480,34,0.47472727
2016-03-13,China,Web,Golf Shop,Personal Accessories,Watches,1042,31491,138,0.46501286
2017-02-02,China,Web,Golf Shop,Personal Accessories,Watches,1042,69685.4,291,0.45941015
2015-06-12,China,Web,Golf Shop,Personal Accessories,Watches,1042,28720,129,0.46526741
2016-05-25,China,Web,Golf Shop,Personal Accessories,Watches,1042,58617.2,250,0.45685908
2017-06-03,China,Web,Golf Shop,Personal Accessories,Watches,1042,98218,413,0.4561673
2015-09-19,China,Web,Golf Shop,Personal Accessories,Watches,1042,48084,210,0.45102778
2016-08-16,China,Web,Golf Shop,Personal Accessories,Watches,1042,62698.2,263,0.45668552
2017-07-03,China,Web,Golf Shop,Personal Accessories,Watches,1042,44287.4,182,0.44139236
2015-11-19,China,Web,Golf Shop,Personal Accessories,Watches,1042,36161,155,0.44516357
2016-10-13,China,Web,Golf Shop,Personal Accessories,Watches,1042,77544.4,324,0.45752756
2015-03-20,China,Telephone,Golf Shop,Golf Equipment,Putters,1067,94323.03,1121,0.51035076
2015-03-14,China,Fax,Golf Shop,Golf Equipment,Putters,1067,18992.5,214,0.53577465
2016-01-09,China,Sales visit,Golf Shop,Golf Equipment,Putters,1067,28243.85,335,0.51132724
2016-01-21,China,Web,Golf Shop,Golf Equipment,Putters,1067,44653.92,516,0.5239119
2016-03-07,China,Fax,Golf Shop,Golf Equipment,Putters,1067,38246.36,440,0.52602025
2017-01-05,China,Web,Golf Shop,Golf Equipment,Putters,1067,85827.58,1412,0.32219457
2015-04-20,China,Telephone,Golf Shop,Golf Equipment,Putters,1067,26947.89,323,0.50617284
2015-04-25,China,Web,Golf Shop,Golf Equipment,Putters,1067,26113.59,313,0.50617284
2015-04-22,China,Fax,Golf Shop,Golf Equipment,Putters,1067,23276.97,279,0.50617284
2016-06-22,China,Sales visit,Golf Shop,Golf Equipment,Putters,1067,61040.44,724,0.51132724
2016-04-24,China,Telephone,Golf Shop,Golf Equipment,Putters,1067,26557.65,315,0.51132724
2017-06-04,China,Web,Golf Shop,Golf Equipment,Putters,1067,84478.62,1002,0.51132724
2015-07-18,China,Fax,Golf Shop,Golf Equipment,Putters,1067,24444.99,293,0.50617284
2015-09-24,China,Web,Golf Shop,Golf Equipment,Putters,1067,57066.12,684,0.50617284
2016-08-05,China,Web,Golf Shop,Golf Equipment,Putters,1067,97462.36,1156,0.51132724
2017-07-07,China,Web,Golf Shop,Golf Equipment,Putters,1067,33639.69,399,0.51132724
2015-12-02,China,Web,Golf Shop,Golf Equipment,Putters,1067,58818.15,705,0.50617284
2015-12-24,China,Fax,Golf Shop,Golf Equipment,Putters,1067,27949.05,335,0.50617284
2016-10-22,China,Web,Golf Shop,Golf Equipment,Putters,1067,86502.06,1026,0.51132724
2016-01-15,China,Web,Golf Shop,Personal Accessories,Watches,1139,12522.8,113,0.41908998
2017-01-09,China,Web,Golf Shop,Personal Accessories,Watches,1139,11484.8,97,0.41850968
2016-06-13,China,Web,Golf Shop,Personal Accessories,Watches,1139,20292.4,194,0.42536122
2017-04-09,China,Web,Golf Shop,Personal Accessories,Watches,1139,34391.6,304,0.4233999
2016-09-12,China,Web,Golf Shop,Personal Accessories,Watches,1139,24966,228,0.42439157
2017-07-06,China,Web,Golf Shop,Personal Accessories,Watches,1139,2518.5,23,0.42557078
2015-12-21,China,Web,Golf Shop,Personal Accessories,Watches,1139,5857.6,56,0.42543021
2016-11-09,China,Web,Golf Shop,Personal Accessories,Watches,1139,18470.4,156,0.417351
2016-03-09,China,Web,Golf Shop,Personal Accessories,Knives,1036,12099.84,138,0.46395985
2015-03-12,China,Web,Golf Shop,Personal Accessories,Eyewear,1048,29229.5,678,0.35486478
2016-02-19,China,Web,Golf Shop,Personal Accessories,Eyewear,1048,16005.25,365,0.34982896
2017-01-11,China,Web,Golf Shop,Personal Accessories,Eyewear,1048,55452.85,1205,0.35540482
2015-06-24,China,Web,Golf Shop,Personal Accessories,Eyewear,1048,14390.9,338,0.35814925
2016-06-22,China,Web,Golf Shop,Personal Accessories,Eyewear,1048,37168.67,829,0.40255732
2017-04-20,China,Web,Golf Shop,Personal Accessories,Eyewear,1048,14839.8,332,0.36126498
2015-08-24,China,Web,Golf Shop,Personal Accessories,Eyewear,1048,47182.6,1076,0.34482903
2016-07-08,China,Web,Golf Shop,Personal Accessories,Eyewear,1048,49794.6,1116,0.35236652
2017-08-10,China,Web,Golf Shop,Personal Accessories,Eyewear,1048,17407.8,372,0.35422052
2015-11-19,China,Web,Golf Shop,Personal Accessories,Eyewear,1048,31927.4,740,0.34958374
2016-10-19,China,Web,Golf Shop,Personal Accessories,Eyewear,1048,5875.9,134,0.35712657
2015-02-14,China,Web,Golf Shop,Personal Accessories,Knives,1054,10314,270,0.53934555
2016-01-10,China,Web,Golf Shop,Personal Accessories,Knives,1054,8545.5,211,0.57808671
2017-01-08,China,Web,Golf Shop,Personal Accessories,Knives,1054,15728.3,387,0.54951012
2015-04-25,China,Web,Golf Shop,Personal Accessories,Knives,1054,2101,55,0.53769634
2016-04-07,China,Web,Golf Shop,Personal Accessories,Knives,1054,28431.1,701,0.53938539
2017-04-14,China,Web,Golf Shop,Personal Accessories,Knives,1054,16198.6,398,0.53814774
2015-08-02,China,Web,Golf Shop,Personal Accessories,Knives,1054,3170.6,83,0.53795812
2016-08-15,China,Web,Golf Shop,Personal Accessories,Knives,1054,29759.7,739,0.5475072
2017-07-11,China,Web,Golf Shop,Personal Accessories,Knives,1054,6023.6,148,0.53660934
2015-10-23,China,Web,Golf Shop,Personal Accessories,Knives,1054,19443.8,509,0.53738312
2016-10-10,China,Web,Golf Shop,Personal Accessories,Knives,1054,20232.5,500,0.53874163
2017-06-04,China,Web,Golf Shop,Outdoor Protection,Insect Repellents,1129,3912,652,0.69
2015-01-09,China,Fax,Golf Shop,Golf Equipment,Golf Accessories,1071,31745.56,154,0.61336955
2015-02-14,China,Telephone,Golf Shop,Golf Equipment,Golf Accessories,1071,85180.21,425,0.60234308
2016-03-26,China,Sales visit,Golf Shop,Golf Equipment,Golf Accessories,1071,27094.86,127,0.6264273
2016-02-07,China,Fax,Golf Shop,Golf Equipment,Golf Accessories,1071,101832.82,473,0.62980403
2016-01-23,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1071,12719.4,58,0.63657091
2017-02-05,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1071,134575.98,639,0.62156471
2015-06-13,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1071,25767.5,125,0.61336955
2015-04-12,China,Fax,Golf Shop,Golf Equipment,Golf Accessories,1071,21644.7,105,0.61336955
2015-04-14,China,Telephone,Golf Shop,Golf Equipment,Golf Accessories,1071,25973.64,126,0.61336955
2016-06-10,China,Telephone,Golf Shop,Golf Equipment,Golf Accessories,1071,33751.08,162,0.61745224
2016-04-03,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1071,41876.34,201,0.61745224
2016-05-22,China,Sales visit,Golf Shop,Golf Equipment,Golf Accessories,1071,27292.54,131,0.61745224
2017-04-18,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1071,126670.72,608,0.61745224
2015-08-14,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1071,81013.02,393,0.61336955
2016-09-20,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1071,99794.86,479,0.61745224
2017-07-10,China,Web,Golf Shop,Golf Equipment,Golf Accessories,1071,41668,200,0.61745224
